Bulan,Produk_Variasi,Total_Jumlah,Total_Harga_Setelah_Diskon,Total_Penjualan_IDR,Total_Pesanan,Penjualan_per_Pesanan,Produk_Dilihat,Total_Pengunjung,Tingkat_Konversi,Pesanan_Dibatalkan,Penjualan_Dibatalkan,Pesanan_Dikembalikan,Penjualan_Dikembalikan,Pembeli,Total_Pembeli_Baru,Total_Pembeli_Saat_Ini,Total_Potensi_Pembeli,Tingkat_Pembelian_Berulang,Voucher Ditanggung Shopee,Potongan Koin Shopee,Ongkos Kirim Dibayar oleh Pembeli,Estimasi Potongan Biaya Pengiriman,Ongkos Kirim Pengembalian Barang,Total Pembayaran,Perkiraan Ongkos Kirim,Harga Awal,Berat Produk,Total Berat,Voucher Ditanggung Penjual,ID_Produk,Stok_Awal,Stok_Akhir,Pending,Stok_Status,is_holiday_month,Stok_Status_Encoded,Year,Month,Quarter,DaysinMonth,Mean_Total_Jumlah_per_Product,MoM_Growth_Total_Jumlah,MoM_Growth_Total_Penjualan,Seasonal_Index,Price_Level,Stock_Turnover,Stock_Coverage,View_to_Sales_Ratio,Visitor_to_Sales_Ratio,Visitor_to_View_Ratio,Rolling_3M_Total_Jumlah,Rolling_3M_Penjualan,Rolling_3M_View,Trend_Total_Jumlah,Quarter_1,Quarter_2,Quarter_3,Quarter_4,Lag_1_Total_Jumlah,Lag_1_Penjualan,Lag_1_Views,Lag_1_Stock_Turnover,Lag_2_Total_Jumlah,Lag_2_Penjualan,Lag_2_Views,Lag_2_Stock_Turnover,Lag_3_Total_Jumlah,Lag_3_Penjualan,Lag_3_Views,Lag_3_Stock_Turnover,Month_Sin,Month_Cos,Price_View_Interaction,Stock_Demand_Interaction,Date_Index
2023-12,"8in1 Gift Parcel Bayi Import - Motif Unicorn, Usia 0–3 Bulan",1,135000,135000,2,76015.9225,118,48,2.8616666666666664,1,52.899827996824555,0,0.0,2,1,1,5,0.0,0.0,0,0.0,21.0,0,141.4,21.0,135.0,400,400,0,42.0,11.0,10.0,0.0,Kurang Optimal,True,0,2023,12,4,31,1,0.0,0.0,1.0,1.0,0.09523809523809523,10.0,118.0,48.0,0.4067796610169492,1.0,135000.0,84.5,1.0,False,False,False,True,1.0,135000.0,51.0,0.015503875968992248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.4492935982947064e-16,1.0,118.0,480.0,2023-12
2024-04,"8in1 Gift Parcel Bayi Import - Motif Unicorn, Usia 3–6 Bulan",1,135000,135000,1,80241.0,34,11,7.059166666666667,1,8.15052708501947,0,0.0,1,1,1,2,8.333333333333334,0.0,0,1.0,40.0,0,138.0,41.0,135.0,400,400,0,72.0,13.0,12.0,0.0,Kurang Optimal,True,0,2024,4,2,30,1,0.0,0.0,1.0,1.0,0.08,12.0,34.0,11.0,0.3235294117647059,1.0,135000.0,34.0,0.0,False,True,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8660254037844387,-0.4999999999999998,34.0,132.0,2024-04
2024-06,"8in1 Gift Parcel Bayi Import - Motif Unicorn, Usia 3–6 Bulan",1,135000,135000,1,72437.5275,72,21,5.391666666666667,0,0.0,0,0.0,1,1,1,4,0.0,0.0,0,1.0,40.0,0,138.0,41.0,135.0,400,400,0,72.0,81.0,80.0,0.0,Overstock,True,2,2024,6,2,30,1,0.0,0.0,1.0,1.0,0.012422360248447204,80.0,72.0,21.0,0.2916666666666667,1.0,135000.0,53.0,1.0,False,True,False,False,1.0,135000.0,34.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2246467991473532e-16,-1.0,72.0,1680.0,2024-06
2023-11,"8in1 Gift Parcel Bayi Import - Motif Unicorn, Usia 6–9 Bulan",1,135000,135000,1,65147.0225,51,20,5.86,1,15.771009819515767,1,5.683782865663157,1,1,1,4,2.0833333333333335,0.0,0,0.0,9.0,0,136.0,9.0,135.0,400,400,0,43.0,47.0,46.0,0.0,Overstock,False,2,2023,11,4,30,1,0.0,0.0,1.0,1.0,0.021505376344086023,46.0,51.0,20.0,0.39215686274509803,1.0,135000.0,51.0,0.0,False,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5000000000000004,0.8660254037844384,51.0,920.0,2023-11
2024-10,"8in1 Gift Parcel Bayi Import - Motif Zebra Pink, Usia 0–3 Bulan",1,139000,139000,1,93430.91833333333,32,9,9.75,1,3.6801705451438993,0,0.0,1,1,1,2,0.0,13.9,0,9.0,0.0,0,135.702,9.0,139.0,400,400,0,109.0,14.0,13.0,0.0,Kurang Optimal,False,0,2024,10,4,31,1,0.0,0.0,1.0,1.0,0.07407407407407407,13.0,32.0,9.0,0.28125,1.0,139000.0,32.0,0.0,False,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8660254037844386,0.5000000000000001,32.0,117.0,2024-10
2024-08,"8in1 Gift Parcel Bayi Import - Motif Zebra Pink, Usia 6–9 Bulan",1,135000,135000,1,78430.4375,48,13,8.850833333333336,0,0.0,0,0.0,1,1,1,3,0.0,20.0,0,5.0,40.0,0,122.2,45.0,135.0,400,400,0,96.0,21.0,20.0,0.0,Kurang Optimal,True,0,2024,8,3,31,1,0.0,0.0,1.0,1.0,0.04878048780487805,20.0,48.0,13.0,0.2708333333333333,1.0,135000.0,48.0,0.0,False,False,True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8660254037844385,-0.5000000000000004,48.0,260.0,2024-08
2023-02,8in1 Gift Parcel Bayi Import - Usia 3–6 Bulan,1,134900,134900,2,66889.40833333334,107,37,5.331031746031745,1,13.141827162024995,1,0.6990400752061626,2,2,1,8,1.9179761904761907,0.0,0,0.0,9.0,0,135.512,9.0,134.9,400,400,0,17.0,6.0,5.0,0.0,Kurang Optimal,True,0,2023,2,1,28,1,0.0,0.0,1.0,1.0,0.18181818181818182,5.0,107.0,37.0,0.34579439252336447,1.0,134900.0,107.0,0.0,True,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8660254037844386,0.5000000000000001,107.0,185.0,2023-02
2023-11,8in1 Gift Parcel Bayi Import - Usia 3–6 Bulan,1,134900,134900,1,65147.0225,51,20,5.86,1,15.75932759001983,1,5.679572656133036,1,1,1,4,2.0833333333333335,0.0,0,0.0,9.0,0,135.512,9.0,134.9,400,400,0,17.0,35.0,34.0,0.0,Overstock,False,2,2023,11,4,30,1,0.0,0.0,1.0,1.0,0.028985507246376812,34.0,51.0,20.0,0.39215686274509803,1.0,134900.0,79.0,1.0,False,False,False,True,1.0,134900.0,107.0,0.18181818181818182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5000000000000004,0.8660254037844384,51.0,680.0,2023-11
2024-08,"8in1 Gift Parcel Bayi Import - Usia 3–6 Bulan, Boy",1,139900,139900,1,78430.4375,49,13,8.850833333333336,0,0.0,0,0.0,1,1,1,3,0.0,9.793,7074,0.0,11.0,0,125.263,11.0,139.9,400,400,0,97.0,78.0,77.0,0.0,Overstock,True,2,2024,8,3,31,1,0.0,0.0,1.0,1.0,0.012903225806451613,77.0,49.0,13.0,0.2653061224489796,1.0,139900.0,49.0,0.0,False,False,True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8660254037844385,-0.5000000000000004,49.0,1001.0,2024-08
2024-05,"8in1 Gift Parcel Bayi Import - Usia 3–6 Bulan, Girl",1,139900,139900,1,63301.069166666675,58,18,4.909166666666667,1,3.874118815104167,0,0.0,1,1,1,3,2.7775,0.0,0,0.0,11.0,0,146.496,11.0,139.9,400,400,0,76.0,1.0,0.0,0.0,Optimal,True,1,2024,5,2,31,1,0.0,0.0,1.0,1.0,2.0,0.0,58.0,18.0,0.3103448275862069,1.0,139900.0,58.0,0.0,False,True,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49999999999999994,-0.8660254037844387,58.0,0.0,2024-05
2024-03,8in1 Gift Parcel Bayi Import - Usia 6–9 Bulan,1,134900,134900,1,32054.74166666667,55,23,4.4775,1,12.7380213688093,0,0.0,1,1,1,4,2.0833333333333335,13.49,0,0.0,9.0,0,122.41,9.0,134.9,400,400,0,62.0,16.0,15.0,0.0,Kurang Optimal,True,0,2024,3,1,31,1,0.0,0.0,1.0,1.0,0.06451612903225806,15.0,55.0,23.0,0.41818181818181815,1.0,134900.0,55.0,0.0,True,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.123233995736766e-17,55.0,345.0,2024-03
2023-06,"8in1 Gift Parcel Bayi Import - Warna Abu, Usia 6–9 Bulan",1,135000,135000,1,66889.40833333334,42,16,7.415833333333333,0,0.0,0,0.0,1,1,0,3,0.0,0.0,0,0.0,9.0,0,141.4,9.0,135.0,400,400,0,29.0,26.0,25.0,0.0,Overstock,True,2,2023,6,2,30,1,0.0,0.0,1.0,1.0,0.0392156862745098,25.0,42.0,16.0,0.38095238095238093,1.0,135000.0,42.0,0.0,False,True,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2246467991473532e-16,-1.0,42.0,400.0,2023-06
2024-05,"8in1 Gift Parcel Bayi Import - Warna Biru, Usia 3–6 Bulan",1,135000,135000,1,63301.069166666675,56,17,4.909166666666667,1,3.738427734375,0,0.0,1,1,1,3,2.7775,6.75,0,0.0,18.0,0,129.25,18.0,135.0,400,400,0,77.0,95.0,94.0,0.0,Overstock,True,2,2024,5,2,31,1,0.0,0.0,1.0,1.0,0.010582010582010581,94.0,56.0,17.0,0.30357142857142855,1.0,135000.0,56.0,0.0,False,True,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49999999999999994,-0.8660254037844387,56.0,1598.0,2024-05
2024-06,"8in1 Gift Parcel Bayi Import - Warna Kuning, Usia 0–3 Bulan",1,135000,135000,1,72437.5275,72,21,5.391666666666667,0,0.0,0,0.0,1,1,1,4,0.0,11.725,0,0.0,24.0,0,223.469,24.0,135.0,400,800,0,90.0,85.0,84.0,0.0,Overstock,True,2,2024,6,2,30,1,0.0,0.0,1.0,1.0,0.011834319526627219,84.0,72.0,21.0,0.2916666666666667,1.0,135000.0,72.0,0.0,False,True,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2246467991473532e-16,-1.0,72.0,1764.0,2024-06
2024-07,"8in1 Gift Parcel Bayi Import - Warna Kuning, Usia 0–3 Bulan",1,135000,135000,1,58538.083333333336,60,19,3.5625,0,0.0,0,0.0,1,1,1,4,0.0,11.725,0,0.0,24.0,0,223.469,24.0,135.0,400,800,0,90.0,47.0,46.0,0.0,Overstock,True,2,2024,7,3,31,1,0.0,0.0,1.0,1.0,0.021505376344086023,46.0,60.0,19.0,0.31666666666666665,1.0,135000.0,66.0,1.0,False,False,True,False,1.0,135000.0,72.0,0.011834319526627219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4999999999999997,-0.8660254037844388,60.0,874.0,2024-07
2024-05,"8in1 Gift Parcel Bayi Import - Warna Kuning, Usia 3–6 Bulan",1,135000,135000,1,63301.069166666675,56,17,4.909166666666667,1,3.738427734375,0,0.0,1,1,1,3,2.7775,2.84,0,14.0,20.0,0,155.692,34.0,135.0,400,440,0,78.0,1.0,0.0,0.0,Optimal,True,1,2024,5,2,31,1,0.0,0.0,1.0,1.0,2.0,0.0,56.0,17.0,0.30357142857142855,1.0,135000.0,56.0,0.0,False,True,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49999999999999994,-0.8660254037844387,56.0,0.0,2024-05
2024-11,"8in1 Gift Parcel Bayi Import - Warna Kuning, Usia 6–9 Bulan",1,141000,141000,1,66266.86083333334,54,18,3.2074999999999996,1,11.599178624429477,0,0.0,1,1,1,4,8.333333333333334,7.05,0,0.0,40.0,0,135.95,40.0,141.0,400,400,0,119.0,50.0,49.0,0.0,Overstock,False,2,2024,11,4,30,1,0.0,0.0,1.0,1.0,0.020202020202020204,49.0,54.0,18.0,0.3333333333333333,1.0,141000.0,54.0,0.0,False,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5000000000000004,0.8660254037844384,54.0,882.0,2024-11
2023-04,Activity Walker 10in1 Merk Sugar Baby - Warna Orange,1,325000,325000,1,27173.166666666668,218,129,0.9258333333333333,0,0.0,0,0.0,1,1,0,19,0.0,0.0,0,0.0,18.0,0,326.078,18.0,325.0,4000,4000,0,24.0,1.0,0.0,0.0,Optimal,True,1,2023,4,2,30,1,0.0,0.0,1.0,1.0,2.0,0.0,218.0,129.0,0.591743119266055,1.0,325000.0,218.0,0.0,False,True,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8660254037844387,-0.4999999999999998,218.0,0.0,2023-04
2023-01,Baby Walker Merk Sugar Baby - Warna Biru,1,229000,229000,3,66889.40833333334,182,62,5.331031746031745,1,22.308957895505735,1,1.1866580965323292,3,3,1,12,1.9179761904761907,0.0,0,0.0,18.0,0,421.665,18.0,229.0,2000,6140,0,1.0,76.0,75.0,0.0,Overstock,True,2,2023,1,1,31,1,0.0,0.0,1.0,1.0,0.013245033112582781,75.0,182.0,62.0,0.34065934065934067,1.0,229000.0,182.0,0.0,True,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49999999999999994,0.8660254037844387,182.0,4650.0,2023-01
2023-01,Baby Walker Merk Sugar Baby - Warna Pink,1,229000,229000,3,66889.40833333334,182,62,5.331031746031745,1,22.308957895505735,1,1.1866580965323292,3,3,1,11,1.9179761904761907,0.0,0,25.0,0.0,0,268.2,25.0,229.0,2000,2080,0,2.0,16.0,15.0,0.0,Kurang Optimal,True,0,2023,1,1,31,1,0.0,0.0,1.0,1.0,0.06451612903225806,15.0,182.0,62.0,0.34065934065934067,1.0,229000.0,182.0,0.0,True,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49999999999999994,0.8660254037844387,182.0,930.0,2023-01
2023-06,Baby Walker Merk Sugar Baby - Warna Putih,1,229000,229000,2,66889.40833333334,72,28,7.415833333333333,0,0.0,0,0.0,2,2,0,5,0.0,0.0,5930,0.0,18.0,0,289.77,18.0,229.0,2000,2300,0,30.0,1.0,0.0,0.0,Optimal,True,1,2023,6,2,30,1,0.0,0.0,1.0,1.0,2.0,0.0,72.0,28.0,0.3888888888888889,1.0,229000.0,72.0,0.0,False,True,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2246467991473532e-16,-1.0,72.0,0.0,2023-06
2024-08,Baby Walker Minicar Merk Sugar Baby - Warna Biru,1,232000,232000,3,78430.4375,81,22,8.850833333333336,0,0.0,0,0.0,3,2,1,6,0.0,11.6,0,5.0,20.0,0,231.381,25.0,232.0,2000,2000,0,98.0,72.0,71.0,0.0,Overstock,True,2,2024,8,3,31,1,0.0,0.0,0.75,1.0,0.013986013986013986,71.0,81.0,22.0,0.2716049382716049,1.0,232000.0,81.0,0.0,False,False,True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8660254037844385,-0.5000000000000004,81.0,1562.0,2024-08
2024-09,Baby Walker Minicar Merk Sugar Baby - Warna Biru,1,232000,232000,1,74032.2775,56,17,6.925,0,0.0,0,0.23682773410589786,1,1,1,4,0.0,11.6,0,5.0,20.0,0,231.381,25.0,232.0,2000,2000,0,98.0,9.0,8.0,0.0,Kurang Optimal,True,0,2024,9,3,30,1,0.0,0.0,0.75,1.0,0.11764705882352941,8.0,56.0,17.0,0.30357142857142855,1.0,232000.0,68.5,1.0,False,False,True,False,1.0,232000.0,81.0,0.013986013986013986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.8369701987210297e-16,56.0,136.0,2024-09
2024-11,Baby Walker Minicar Merk Sugar Baby - Warna Biru,2,464000,464000,2,66266.86083333334,180,60,3.2074999999999996,1,38.1703466789736,0,0.0,1,3,1,14,8.333333333333334,11.6,0,5.0,20.0,0,231.381,25.0,232.0,2000,2000,0,98.0,69.0,67.0,0.0,Overstock,False,2,2024,11,4,30,1,1.0,1.0,1.5,1.0,0.029411764705882353,50.25,90.0,30.0,0.3333333333333333,1.3333333333333333,309333.3333333333,105.66666666666667,2.0,False,False,False,True,1.0,232000.0,56.0,0.11764705882352941,1.0,232000.0,81.0,0.013986013986013986,0.0,0.0,0.0,0.0,-0.5000000000000004,0.8660254037844384,180.0,3015.0,2024-11
2024-04,Baby Walker Minicar Merk Sugar Baby - Warna Pink,1,229000,229000,1,80241.0,57,19,7.059166666666667,1,13.825708907181175,0,0.0,1,1,1,3,8.333333333333334,0.0,0,5.0,20.0,0,242.39,25.0,232.0,2000,2020,0,73.0,1.0,0.0,0.0,Optimal,True,1,2024,4,2,30,1,0.0,0.0,1.0,1.0,2.0,0.0,57.0,19.0,0.3333333333333333,1.0,229000.0,57.0,0.0,False,True,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8660254037844387,-0.4999999999999998,57.0,0.0,2024-04
2024-05,Baby Walker Minicar Merk Sugar Baby - Warna Pink,1,232000,232000,2,63301.069166666675,96,29,4.909166666666667,1,6.424557291666667,0,0.0,2,1,1,5,2.7775,0.0,0,5.0,20.0,0,242.39,25.0,232.0,2000,2020,0,73.0,25.0,24.0,0.0,Overstock,True,2,2024,5,2,31,1,0.0,0.013100436681222627,1.0,1.0,0.04081632653061224,24.0,96.0,29.0,0.3020833333333333,1.0,230500.0,76.5,1.0,False,True,False,False,1.0,229000.0,57.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49999999999999994,-0.8660254037844387,96.0,696.0,2024-05
2024-09,Baby Walker Minicar Merk Sugar Baby - Warna Pink,1,232000,232000,1,74032.2775,56,17,6.925,0,0.0,0,0.23682773410589786,1,1,1,4,0.0,0.0,0,5.0,20.0,0,242.39,25.0,232.0,2000,2020,0,73.0,86.0,85.0,0.0,Overstock,True,2,2024,9,3,30,1,0.0,0.0,1.0,1.0,0.011695906432748537,85.0,56.0,17.0,0.30357142857142855,1.0,231000.0,69.66666666666667,1.0,False,False,True,False,1.0,232000.0,96.0,0.04081632653061224,1.0,229000.0,57.0,2.0,0.0,0.0,0.0,0.0,-1.0,-1.8369701987210297e-16,56.0,1445.0,2024-09
2024-04,Baby Walker Minicar Merk Sugar Baby - Warna Putih,1,229000,229000,1,80241.0,57,19,7.059166666666667,1,13.825708907181175,0,0.0,1,1,1,3,8.333333333333334,0.0,0,11.0,20.0,0,241.0,31.0,229.0,2000,2000,0,74.0,13.0,12.0,0.0,Kurang Optimal,True,0,2024,4,2,30,1,0.0,0.0,1.0,1.0,0.08,12.0,57.0,19.0,0.3333333333333333,1.0,229000.0,57.0,0.0,False,True,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8660254037844387,-0.4999999999999998,57.0,228.0,2024-04
2023-02,Baju Renang Anak Premium Motif Karakter - Tidak ada variasi,1,109000,109000,2,66889.40833333334,87,30,5.331031746031745,1,10.618674282140283,1,0.5648285262970475,2,1,1,5,1.9179761904761907,0.0,0,0.0,18.0,0,154.8,18.0,109.0,200,400,0,18.0,1.0,0.0,0.0,Optimal,True,1,2023,2,1,28,2,0.0,0.0,0.4444444444444444,1.0,2.0,0.0,87.0,30.0,0.3448275862068966,1.0,109000.0,87.0,0.0,True,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8660254037844386,0.5000000000000001,87.0,0.0,2023-02
2023-05,Baju Renang Anak Premium Motif Karakter - Tidak ada variasi,1,109000,109000,1,49572.875,34,12,5.044999999999999,0,0.0,0,0.0,1,1,0,2,0.0,0.0,0,0.0,18.0,0,154.8,18.0,109.0,200,400,0,18.0,26.0,25.0,0.0,Overstock,True,2,2023,5,2,31,2,0.0,0.0,0.4444444444444444,1.0,0.0392156862745098,25.0,34.0,12.0,0.35294117647058826,1.0,109000.0,60.5,1.0,False,True,False,False,1.0,109000.0,87.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49999999999999994,-0.8660254037844387,34.0,300.0,2023-05
2023-06,Baju Renang Anak Premium Motif Karakter - Tidak ada variasi,5,436000,436000,4,66889.40833333334,137,53,7.415833333333333,0,0.0,0,0.0,4,4,0,9,0.0,0.0,0,0.0,18.0,0,154.8,18.0,109.0,200,400,0,18.0,3.0,0.0,2.0,Understock,True,3,2023,6,2,30,2,4.0,3.0,2.2222222222222223,1.0,3.3333333333333335,0.0,27.4,10.6,0.38686131386861317,2.3333333333333335,218000.0,86.0,5.0,False,True,False,False,1.0,109000.0,34.0,0.0392156862745098,1.0,109000.0,87.0,2.0,0.0,0.0,0.0,0.0,1.2246467991473532e-16,-1.0,137.0,0.0,2023-06
2023-10,Baju Renang Anak Premium Motif Karakter - Tidak ada variasi,2,218000,218000,2,54171.041666666664,98,41,5.095,1,2.926263688468568,0,0.0,2,2,1,7,0.0,0.0,0,0.0,18.0,0,154.8,18.0,109.0,200,400,0,18.0,8.0,6.0,0.0,Kurang Optimal,False,0,2023,10,4,31,2,-0.6,-0.5,0.8888888888888888,1.0,0.2857142857142857,2.25,49.0,20.5,0.41836734693877553,2.6666666666666665,254333.33333333334,89.66666666666667,0.8571428571428571,False,False,False,True,5.0,436000.0,137.0,3.3333333333333335,1.0,109000.0,34.0,0.0392156862745098,1.0,109000.0,87.0,2.0,-0.8660254037844386,0.5000000000000001,98.0,92.25,2023-10
2024-02,"Baju Renang Anak Premium Motif Karakter - Ukuran L, Boy",1,109000,109000,1,76936.18333333333,43,15,6.9575,1,10.047298851634219,0,0.0,1,1,1,2,0.0,0.0,0,11.0,20.0,0,144.9,31.0,109.0,200,250,0,56.0,1.0,0.0,0.0,Optimal,True,1,2024,2,1,29,1,0.0,0.0,1.0,1.0,2.0,0.0,43.0,15.0,0.3488372093023256,1.0,109000.0,43.0,0.0,True,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8660254037844386,0.5000000000000001,43.0,0.0,2024-02
2024-05,"Baju Renang Anak Premium Motif Karakter - Ukuran L, Boy",1,109000,109000,1,63301.069166666675,45,14,4.909166666666667,1,3.018434244791667,0,0.0,1,1,1,2,2.7775,0.0,0,11.0,20.0,0,144.9,31.0,109.0,200,250,0,56.0,1.0,0.0,0.0,Optimal,True,1,2024,5,2,31,1,0.0,0.0,1.0,1.0,2.0,0.0,45.0,14.0,0.3111111111111111,1.0,109000.0,44.0,1.0,False,True,False,False,1.0,109000.0,43.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49999999999999994,-0.8660254037844387,45.0,0.0,2024-05
2024-06,"Baju Renang Anak Premium Motif Karakter - Ukuran L, Boy",1,109000,109000,1,72437.5275,58,17,5.391666666666667,0,0.0,0,0.0,1,1,1,3,0.0,0.0,0,11.0,20.0,0,144.9,31.0,109.0,200,250,0,56.0,1.0,0.0,0.0,Optimal,True,1,2024,6,2,30,1,0.0,0.0,1.0,1.0,2.0,0.0,58.0,17.0,0.29310344827586204,1.0,109000.0,48.666666666666664,1.0,False,True,False,False,1.0,109000.0,45.0,2.0,1.0,109000.0,43.0,2.0,0.0,0.0,0.0,0.0,1.2246467991473532e-16,-1.0,58.0,0.0,2024-06
2024-08,"Baju Renang Anak Premium Motif Karakter - Ukuran L, Boy",1,113000,113000,1,78430.4375,40,11,8.850833333333336,0,0.0,0,0.0,1,1,1,2,0.0,0.0,0,11.0,20.0,0,144.9,31.0,109.0,200,250,0,56.0,8.0,7.0,0.0,Kurang Optimal,True,0,2024,8,3,31,1,0.0,0.03669724770642202,1.0,1.0,0.13333333333333333,7.0,40.0,11.0,0.275,1.0,110333.33333333333,47.666666666666664,1.0,False,False,True,False,1.0,109000.0,58.0,2.0,1.0,109000.0,45.0,2.0,1.0,109000.0,43.0,2.0,-0.8660254037844385,-0.5000000000000004,40.0,77.0,2024-08
2024-10,"Baju Renang Anak Premium Motif Karakter - Ukuran L, Boy",1,123000,123000,1,93430.91833333333,29,8,9.75,1,3.25655379174604,0,0.0,1,1,1,2,0.0,0.0,0,11.0,20.0,0,144.9,31.0,109.0,200,250,0,56.0,81.0,80.0,0.0,Overstock,False,2,2024,10,4,31,1,0.0,0.08849557522123885,1.0,1.0,0.012422360248447204,80.0,29.0,8.0,0.27586206896551724,1.0,115000.0,42.333333333333336,1.0,False,False,False,True,1.0,113000.0,40.0,0.13333333333333333,1.0,109000.0,58.0,2.0,1.0,109000.0,45.0,2.0,-0.8660254037844386,0.5000000000000001,29.0,640.0,2024-10
2024-05,"Baju Renang Anak Premium Motif Karakter - Ukuran L, Girl",2,218000,218000,1,63301.069166666675,90,27,4.909166666666667,1,6.036868489583334,0,0.0,1,1,1,5,2.7775,7.63,25342,0.0,18.0,0,77.788,18.0,109.0,200,200,0,79.0,17.0,15.0,0.0,Kurang Optimal,True,0,2024,5,2,31,2,0.0,0.0,1.3333333333333333,1.0,0.125,7.5,45.0,13.5,0.3,2.0,218000.0,90.0,0.0,False,True,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49999999999999994,-0.8660254037844387,90.0,202.5,2024-05
2024-09,"Baju Renang Anak Premium Motif Karakter - Ukuran L, Girl",1,113000,113000,1,74032.2775,28,8,6.925,0,0.0,0,0.11535143945675198,1,1,1,2,0.0,7.63,25342,0.0,18.0,0,77.788,18.0,109.0,200,200,0,79.0,1.0,0.0,0.0,Optimal,True,1,2024,9,3,30,2,-0.5,-0.481651376146789,0.6666666666666666,1.0,2.0,0.0,28.0,8.0,0.2857142857142857,1.5,165500.0,59.0,0.5,False,False,True,False,2.0,218000.0,90.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.8369701987210297e-16,28.0,0.0,2024-09
2024-02,"Baju Renang Anak Premium Motif Karakter - Ukuran M, Boy",2,218000,218000,2,76936.18333333333,86,31,6.9575,1,20.094597703268438,0,0.0,2,2,1,5,0.0,5.65,0,0.0,18.0,0,108.94,18.0,113.0,200,200,0,57.0,23.0,21.0,0.0,Overstock,True,2,2024,2,1,29,1,0.0,0.0,1.6,1.0,0.09090909090909091,10.5,43.0,15.5,0.36046511627906974,2.0,218000.0,86.0,0.0,True,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8660254037844386,0.5000000000000001,86.0,325.5,2024-02
2024-07,"Baju Renang Anak Premium Motif Karakter - Ukuran M, Boy",1,109000,109000,1,58538.083333333336,48,15,3.5625,0,0.0,0,0.0,1,1,1,3,0.0,5.65,0,0.0,18.0,0,108.94,18.0,113.0,200,200,0,57.0,1.0,0.0,0.0,Optimal,True,1,2024,7,3,31,1,-0.5,-0.5,0.8,1.0,2.0,0.0,48.0,15.0,0.3125,1.5,163500.0,67.0,0.5,False,False,True,False,2.0,218000.0,86.0,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4999999999999997,-0.8660254037844388,48.0,0.0,2024-07
